_ID,_Gruppo,_DataOraIncidente,_Localizzazione1,_Localizzazione2,_Strada1,_DaSpecificare,_NaturaIncidente,_ParticolaritaStrade,_TipoStrada,_FondoStradale,_Pavimentazione,_Segnaletica,_CondizioneAtmosferica,_Traffico,_Visibilita,_Illuminazione,_NUM_FERITI,_NUM_RISERVATA,_NUM_MORTI,_NUM_ILLESI,_Longitudine,_Latitudine,_CONFERMATO,__prefix,_Strada02,_Strada2,_Chilometrica
2564736,8,2015-11-02T07:25:00,Statale entro l'abitato,in prossimitíæ,VIA CASILINA,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,3,12.67978,41.86312,True,z,del civico n.,,1805
2563629,1,2015-11-02T07:30:00,Strada Urbana,da specificare,VIA DEI LATERANI,lato opposto palo luce 2,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.50299,41.88491,True,z,,,
2564714,17,2015-11-02T08:00:00,Strada Urbana,in prossimitíæ,VIA GERMANICO,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.45903,41.90802,True,z,del civico n.,,95
2564730,19,2015-11-02T08:40:00,Strada Urbana,in prossimitíæ,PIAZZA MADONNA DEL CENACOLO,,Scontro frontale-laterale DX fra veicoli in marcia,Rotatoria,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,12.43924,41.92477,True,z,del civico n.,,15
2564566,5,2015-11-02T09:00:00,Strada Urbana,in prossimitíæ,VIA BARTOLO LONGO,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False,z,del civico n.,,1-A
2563467,20,2015-11-02T09:20:00,Regionale entro l'abitato,in corrispondenza,VIA CASSIA,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,12.38018,42.00568,True,z,del civico n.,,1628
2564742,8,2015-11-02T09:30:00,Strada Urbana,in prossimitíæ,VIA SILICELLA,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.5988,41.86372,True,z,del civico n.,,27
2564560,9,2015-11-02T09:30:00,,da specificare,VIA TOMMASO FORTIFIOCCA,in prossimitíæ di VIA DI VIGNA FABBRI,Scontro frontale-laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,12.52376,41.86973,False,z,,,
2564572,5,2015-11-02T09:35:00,Strada Urbana,all'intersezione con,VIA JACOPO DELLA QUERCIA,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,12.60288,41.91862,True,z,VIA DI CERVARA,VIA DI CERVARA,
2564221,16,2015-11-02T09:45:00,Strada Urbana,in corrispondenza,VIALE DEI COLLI PORTUENSI,,Scontro frontale-laterale DX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.44354,41.86261,False,z,del civico n.,,479
2563479,6,2015-11-02T09:50:00,Strada Urbana,da specificare,VIA DEI GORDIANI,fronte civico 349,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.5538,41.88926,True,z,,,
2563537,6,2015-11-02T10:00:00,Strada Urbana,in prossimitíæ,VIA ANAGNI,,Veicolo in marcia contro veicolo fermo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.55852,41.8903,True,z,del civico n.,,69
2565208,1,2015-11-02T10:00:00,Strada Urbana,in prossimitíæ,PIAZZA BARBERINI,,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.48841,41.90339,True,z,del civico n.,,49
2564743,8,2015-11-02T10:00:00,,in prossimitíæ,VIA DI PASSOLOMBARDO,,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,,0,0,0,1,,,False,z,del civico n.,,340
2564761,8,2015-11-02T10:05:00,,in prossimitíæ,VIA DI PASSOLOMBARDO,,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,,0,0,0,5,,,False,z,del civico n.,,340
2565239,1,2015-11-02T10:05:00,Strada Urbana,all'intersezione semaforizzata con,VIA DI S. GREGORIO,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.48994,41.88773,True,z,PIAZZA DI PORTA CAPENA,PIAZZA DI PORTA CAPENA,
2564807,19,2015-11-02T10:30:00,Strada Urbana,in prossimitíæ,VIA PRISCIANO,,Infortunio per caduta del veicolo,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.44635,41.9246,True,z,del civico n.,,3
2563632,11,2015-11-02T10:40:00,Strada Urbana,all'intersezione con,VIA DI S. PETRONILLA,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,5,12.49986,41.85774,True,z,VIA MARCO E MARCELLIANO,VIA MARCO E MARCELLIANO,
2564839,4,2015-11-02T10:45:00,Strada Urbana,in prossimitíæ,VIA JACOPO PASSAVANTI,,Scontro frontale-laterale SX fra veicoli in marcia,Curva senza visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,12.55204,41.97161,True,z,del civico n.,,64
2564713,13,2015-11-02T11:00:00,Strada Urbana,da specificare,VIADOTTO ATTICO TABACCHI,DIREZIONE VIA CAPO SPARTIVENTO,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.28211,41.7375,False,z,,,
2564258,16,2015-11-02T11:00:00,Strada Urbana,all'intersezione con,VIA PORTUENSE,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.46741,41.87269,True,z,VIA DEGLI ORTI DI CESARE,VIA DEGLI ORTI DI CESARE,
2564641,13,2015-11-02T11:05:00,Strada Urbana,all'intersezione con,VIA DELL'IDROSCALO,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.2622,41.73762,True,z,VIA DELLA MARTINICA,VIA DELLA MARTINICA,
2564770,4,2015-11-02T11:10:00,Strada Urbana,da specificare,VIA DELLA BUFALOTTA,fronte civico 298,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.5434,41.95235,True,z,,,
2564989,17,2015-11-02T11:10:00,Strada Urbana,da specificare,GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA,PROSSIMITA' PIAZZA DELLA ROVERE,Tamponamento,Galleria illuminata,Una carreggiata a doppio senso,Asciutto,Asfaltata,,Sereno,Normale,Sufficiente,Ore Diurne,1,0,0,1,12.49637,41.90278,False,z,,,
2564764,8,2015-11-02T11:20:00,Provinciale entro l'abitato,all'intersezione con,VIA PRENESTINA,,Tamponamento,Incrocio,Una carreggiata a doppio senso,Asciutto,Con buche,Orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.65805,41.89148,False,z,VIA AVOLA,VIA AVOLA,
2565235,17,2015-11-02T11:30:00,Strada Urbana,all'intersezione con,VIA VIRGINIO ORSINI,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,12.4691,41.91128,False,z,VIA DEGLI SCIPIONI,VIA DEGLI SCIPIONI,
2566442,1,2015-11-02T11:30:00,Strada Urbana,all'intersezione semaforizzata con,VIA DI S. CROCE IN GERUSALEMME,,Scontro frontale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,1,,,False,z,VIALE MANZONI,VIALE MANZONI,
2565543,12,2015-11-02T11:30:00,Strada Urbana,in prossimitíæ,VIA FRANCESCO SAPORI,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.48414,41.8113,True,z,del civico n.,,38
2564634,13,2015-11-02T11:40:00,Strada Urbana,da specificare,VIA ISOLE DEL CAPO VERDE,PROSSIMITA' VIA TAGASTE,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.2711,41.73765,True,z,,,
2564771,8,2015-11-02T12:30:00,Strada Urbana,da specificare,VIA COLUMBIA,interno area parcheggio Facoltíæ Economia e Commerc,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,12.61876,41.85263,True,z,,,
2564766,8,2015-11-02T12:30:00,Strada Urbana,in prossimitíæ,VIA SICULIANA,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Strada pavimentata dissestata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.6538,41.87144,True,z,del civico n.,,130
2564738,13,2015-11-02T12:55:00,Statale,in prossimitíæ,VIA DEL MARE,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,1,12.38087,41.79132,True,z,della chilometrica,,16.3
2565128,17,2015-11-02T13:00:00,Strada Urbana,in prossimitíæ,VIA CIPRO,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.44608,41.90678,True,z,del civico n.,,52
2564778,8,2015-11-02T13:05:00,Strada Urbana,all'intersezione con,VIALE DELLA SORBONA,,Scontro frontale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Ore Diurne,0,0,0,4,12.61712,41.8556,True,z,VIA COLUMBIA,VIA COLUMBIA,
2564163,17,2015-11-02T13:15:00,Strada Urbana,all'intersezione semaforizzata con,PONTE CAVOUR,,Tamponamento,Intersezione semaforizzata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.47339,41.90502,False,z,VIA VITTORIA COLONNA,VIA VITTORIA COLONNA,
2564928,7,2015-11-02T13:20:00,Strada Urbana,in prossimitíæ,VIALE PALMIRO TOGLIATTI,,Scontro frontale-laterale DX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.57555,41.90116,True,z,del civico n.,,1280
2564903,3,2015-11-02T13:30:00,Altra strada,da specificare,PIAZZALE DEL VERANO,cimitero verano pross. monumeto deportato,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,4,12.51862,41.90119,True,z,,,
2564017,2,2015-11-02T13:30:00,Strada Urbana,in prossimitíæ,VIA GUIDUBALDO DEL MONTE,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.47805,41.92833,True,z,del civico n.,,45a
2564575,5,2015-11-02T13:40:00,Strada Urbana,in prossimitíæ,VIA TIBURTINA,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,2,12.59461,41.93267,True,z,del civico n.,,1144
2563956,20,2015-11-02T14:20:00,Strada Urbana,all'intersezione semaforizzata con,CORSO DI FRANCIA,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,2,,,False,z,VIA FLAMINIA,VIA FLAMINIA,
2564599,5,2015-11-02T14:30:00,Strada Urbana,in prossimitíæ,LARGO NINO FRANCHELLUCCI,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.57282,41.91172,True,z,del civico n.,,62
2564649,15,2015-11-02T14:40:00,Strada Urbana,in corrispondenza,VIA GIOVANNI VOLPATO,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False,z,del civico n.,,2-B
2565322,1,2015-11-02T14:40:00,Strada Urbana,all'intersezione con,PIAZZA DELLA ROVERE,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,2,0,0,0,12.46213,41.89975,True,z,RAMPA DEL SANGALLO,RAMPA DEL SANGALLO,
2564660,15,2015-11-02T14:40:00,Strada Urbana,all'intersezione con,VIA LUIGI RAVA,,Investimento di pedone,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,12.45746,41.85431,False,z,VIA DELLA MAGLIANA,VIA DELLA MAGLIANA,
2564717,7,2015-11-02T14:55:00,Strada Urbana,all'intersezione con,VIA DEI CASTANI,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,,,False,z,VIA DELLE ROBINIE,VIA DELLE ROBINIE,
2565316,16,2015-11-02T14:55:00,Strada Urbana,in prossimitíæ,LUNGOTEVERE DEGLI ARTIGIANI,,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.47055,41.87299,True,z,del civico n.,,f.c.32
2565295,1,2015-11-02T15:00:00,Strada Urbana,in corrispondenza,VIA CAVOUR,,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,12.49227,41.8943,True,z,del civico n.,,256
2565156,7,2015-11-02T15:00:00,Strada Urbana,all'intersezione con,VIA SANTI ROMANO,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione non regolata-non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,12.56794,41.86236,True,z,LARGO SANTI ROMANO,LARGO SANTI ROMANO,
2564034,9,2015-11-02T15:10:00,Strada Urbana,in corrispondenza,VIA MACEDONIA,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.51306,41.87139,True,z,del civico n.,,37
2564821,17,2015-11-02T15:20:00,Strada Urbana,in corrispondenza,VIA OSLAVIA,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,12.46226,41.91757,True,z,del civico n.,,27
2564780,8,2015-11-02T15:30:00,,in prossimitíæ,VIALE DEI ROMANISTI,,Veicolo in marcia contro ostacolo accidentale,,,,,,,,,,0,0,0,1,,,False,z,del civico n.,,25
2564089,9,2015-11-02T15:30:00,Strada Urbana,all'intersezione con,VIA ACQUI,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,3,0,0,0,,,False,z,LARGO DON ORIONE,LARGO DON ORIONE,
2565571,16,2015-11-02T15:30:00,Comunale extraurbana,all'intersezione con,VIA DELLA VIGNACCIA,,Scontro frontale-laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,4,12.38975,41.86652,False,z,VIA DI BRAVA,VIA DI BRAVA,
2566372,1,2015-11-02T16:00:00,Strada Urbana,in corrispondenza,VIA CRISTOFORO COLOMBO,,Scontro laterale fra veicoli in marcia,Rettilineo,Pií_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Sufficiente,1,0,0,2,12.49604,41.86994,True,z,del civico n.,,34
2564081,10,2015-11-02T16:10:00,Strada Urbana,all'intersezione con,VIA PUBLIO ELIO,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,12.6134,41.82754,True,z,VIA BOTRICELLO,VIA BOTRICELLO,
2564606,5,2015-11-02T16:15:00,Strada Urbana,in corrispondenza,LARGO CAMESENA,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,5,12.53482,41.90908,True,z,del civico n.,,3
2564614,5,2015-11-02T16:30:00,Strada Urbana,in corrispondenza,VIA GAETANO GIORGIO GEMMELLARO,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,12.54989,41.92044,True,z,del civico n.,,18
2564164,10,2015-11-02T16:30:00,Strada Urbana,in prossimitíæ,VIA MARCO VALERIO CORVO,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,12.56,41.85645,True,z,del civico n.,,124
2583050,5,2015-11-02T16:40:00,Strada Urbana,da specificare,VIA TIBURTINA,direzione centro 30metri prima di Via Saccomuro,Tamponamento,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,12.6093,41.93481,True,z,,,
2565127,12,2015-11-02T16:45:00,,da specificare,PIAZZA MONTE DI TAI,prossimitíæ VIA PECHINO,Scontro frontale-laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,1,12.43525,41.80708,False,z,,,
2564834,8,2015-11-02T16:45:00,,all'intersezione con,VIA DELLE CERQUETE,,Scontro frontale-laterale SX fra veicoli in marcia,,,,,,,,,,1,0,0,2,,,False,z,VIA PALOMBARENSE,VIA PALOMBARENSE,
2564826,4,2015-11-02T16:50:00,Strada Urbana,in corrispondenza,VIALE VAL PADANA,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.5226,41.94281,True,z,del civico n.,,103
2564142,20,2015-11-02T16:55:00,Strada Urbana,da specificare,PIAZZALE DI PONTE MILVIO,corrispondenza Ponte Milvio,Tamponamento Multiplo,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,3,12.46604,41.93722,True,z,,,
2564317,2,2015-11-02T16:55:00,Strada Urbana,da specificare,LUNGOTEVERE FLAMINIO,altezza piazzale delle Belle Arti,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,1,0,0,0,,,False,z,,,
2564650,15,2015-11-02T17:00:00,Strada Urbana,da specificare,VIA DEL PONTE PISANO,prossimitíæ civico 50,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,12.40217,41.85008,True,z,,,
2565334,16,2015-11-02T17:00:00,Strada Urbana,all'intersezione con,LARGO LUIGI DAGA,,Scontro laterale fra veicoli in marcia,Intersezione non regolata-non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,2,0,0,1,12.42857,41.87712,False,z,VIA CAMILLO SERAFINI,VIA CAMILLO SERAFINI,
2564775,7,2015-11-02T17:10:00,Strada Urbana,all'intersezione con,VIA TOR DE' SCHIAVI,,Scontro frontale-laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,4,12.56293,41.88425,True,z,VIA DELLE ALBIZZIE,VIA DELLE ALBIZZIE,
2565541,16,2015-11-02T17:15:00,Strada Urbana,in prossimitíæ,VIA DELLA NOCETTA,,Scontro frontale-laterale SX fra veicoli in marcia,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,2,12.43128,41.88379,True,z,del civico n.,,162
2564840,13,2015-11-02T17:25:00,Strada Urbana,da specificare,VIA ALBERTO GALLI,prossimitíæ Via Arturo Tosi,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Sereno,Scarso,Sufficiente,Ore Diurne,0,0,0,2,12.35636,41.77663,True,z,,,
2564897,4,2015-11-02T17:40:00,,da specificare,VIA SUVERETO,altezza p.zza Civitella Paganico,Investimento di pedone,,,,,,,,,,1,0,0,1,12.51551,41.9513,False,z,,,
2565093,2,2015-11-02T17:50:00,Strada Urbana,da specificare,VIALE DEL MURO TORTO,snc,Tamponamento Multiplo,Pendenza,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,12.49049,41.91001,True,z,,,
2564857,8,2015-11-02T18:10:00,Strada Urbana,da specificare,VIA CASILINA,altezza Metro Fontana Candida,Ribaltamento senza urto contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Sufficiente,1,0,0,1,12.65819,41.86448,True,z,,,
2564240,9,2015-11-02T18:15:00,Strada Urbana,all'intersezione con,VIA APPIA NUOVA,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,4,12.53019,41.86818,True,z,VIA ALBANO,VIA ALBANO,
2565031,12,2015-11-02T18:20:00,Strada Urbana,da specificare,PIAZZA MONTE DI TAI,.,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,2,12.43539,41.80736,True,z,,,
2564667,15,2015-11-02T18:20:00,Strada Urbana,da specificare,VIA LAURENTINA,alt. Fonte laurentina dir.ne Trigoria,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Sufficiente,0,0,0,2,12.47927,41.82458,True,z,,,
2564316,19,2015-11-02T18:25:00,Strada Urbana,da specificare,VIA DELLA PINETA SACCHETTI,rampa inversione direz. Galleria alt. via Perodi,Investimento di pedone,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,1,0,0,1,12.42428,41.9229,True,z,,,
2564653,12,2015-11-02T18:30:00,,in prossimitíæ,VIA DI PRATICA,,Scontro frontale-laterale SX fra veicoli in marcia,,,,,,,,,,0,0,1,1,,,False,z,della chilometrica,,5.9
2564784,13,2015-11-02T18:40:00,Strada Urbana,all'intersezione con,VIA GIUSEPPE MOLTENI,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Sufficiente,1,0,0,3,12.35011,41.77233,False,z,VIA FEDERICO VIANELLO,VIA FEDERICO VIANELLO,
2565354,16,2015-11-02T18:50:00,Strada Urbana,all'intersezione con,PIAZZA CARLO ALBERTO SCOTTI,,Scontro laterale fra veicoli in marcia,Rotatoria,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Sufficiente,0,0,0,3,12.44582,41.86965,True,z,VIA DI MONTE VERDE,VIA DI MONTE VERDE,
2564850,19,2015-11-02T18:50:00,Strada Urbana,all'intersezione con,VIA TRIONFALE,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Sufficiente,1,0,0,1,12.42296,41.94088,True,z,VIA DEL QUARTICCIOLO TRIONFALE,VIA DEL QUARTICCIOLO TRIONFALE,
2565163,12,2015-11-02T18:50:00,Strada Urbana,all'intersezione con,VIALE DELLA TECNICA,,Scontro frontale-laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,1,0,0,1,12.45909,41.82695,True,z,VIALE DEL CICLISMO,VIALE DEL CICLISMO,
2565740,18,2015-11-02T19:00:00,Strada Urbana,in prossimitíæ,VIA GREGORIO VII,,Scontro frontale-laterale SX fra veicoli in marcia,Rettilineo,Pií_ di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,3,12.44932,41.89615,True,z,del civico n.,,90
